year,CSIRO_ACCESS-ESM1-5_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r3i1p1f3,CCCma_CanESM5_r2i1p1f1,MOHC_HadGEM3-GC31-LL_r4i1p1f3,NOAA-GFDL_GFDL-CM4_r1i1p1f1,MIROC_MIROC-ES2L_r1i1p1f2,MOHC_UKESM1-0-LL_r1i1p1f2,NCC_NorCPM1_r1i1p1f1,NCC_NorESM2-LM_r1i1p1f1,CCCma_CanESM5_r2i1p2f1,CAMS_CAMS-CSM1-0_r2i1p1f1,MIROC_MIROC6_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r2i1p1f3,CSIRO-ARCCSS_ACCESS-CM2_r1i1p1f1,IPSL_IPSL-CM6A-LR_r1i1p1f1,MOHC_UKESM1-0-LL_r2i1p1f2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2,MRI_MRI-ESM2-0_r1i2p1f1,CCCma_CanESM5_r1i1p2f1,MOHC_HadGEM3-GC31-LL_r1i1p1f3,MOHC_UKESM1-0-LL_r3i1p1f2,MRI_MRI-ESM2-0_r1i1p1f1,CCCma_CanESM5_r3i1p1f1,NASA-GISS_GISS-E2-1-H_r1i1p1f1,INM_INM-CM4-8_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2,CCCma_CanESM5_r3i1p2f1,NCAR_CESM2-WACCM_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2,NASA-GISS_GISS-E2-1-G_r102i1p1f1,MOHC_UKESM1-0-LL_r4i1p1f2,E3SM-Project_E3SM-1-0_r1i1p1f1,CCCma_CanESM5_r1i1p1f1,BCC_BCC-ESM1_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r101i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p3f1,MPI-M_MPI-ESM1-2-HR_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p1f1,CAMS_CAMS-CSM1-0_r1i1p1f1,SNU_SAM0-UNICON_r1i1p1f1,NCAR_CESM2_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2
1927,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.34064,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1928,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.34033,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1929,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1930,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.33966,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1931,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.3394,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1932,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.33908,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1933,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.33878,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1934,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.33853,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1935,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.3383,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1936,,340.32596,340.23114,340.32596,,340.2292,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.33795,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1937,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.33768,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1938,,340.32596,340.23114,340.32596,,340.2516,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.33737,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1939,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.33707,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1940,,340.32596,340.23114,340.32596,,340.22922,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3368,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1941,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.33643,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1942,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.33612,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1943,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.33582,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1944,,340.32596,340.23114,340.32596,,340.22913,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.33545,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1945,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.3351,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1946,,340.32596,340.23114,340.32596,,340.2516,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.33475,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1947,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.33444,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1948,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.33405,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1949,,340.32596,340.23114,340.32596,,340.2516,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.3337,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1950,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.33334,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1951,,340.32596,340.23114,340.32596,,340.2516,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.33298,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1952,,340.32596,340.23114,340.32596,,340.22913,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.33267,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1953,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.33237,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1954,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.33197,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1955,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.3317,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1956,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3314,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1957,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.3311,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1958,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.33075,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1959,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.33044,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1960,,340.32596,340.23114,340.32596,,340.22906,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3301,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1961,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.32974,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1962,,340.32596,340.23114,340.32596,,340.2516,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.32938,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1963,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.32904,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1964,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.32864,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1965,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.32828,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1966,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.3279,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1967,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.32755,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1968,,340.32596,340.23114,340.32596,,340.22913,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.32715,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1969,,340.32596,340.23114,340.32596,,340.2516,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.32675,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1970,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.3264,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1971,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.32596,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1972,,340.32596,340.23114,340.32596,,340.22913,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.32562,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1973,,340.32596,340.23114,340.32596,,340.25156,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.3253,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1974,,340.32596,340.23114,340.32596,,340.25156,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.32486,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1975,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.3245,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1976,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.32413,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1977,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.32373,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1978,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.32333,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1979,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.32303,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1980,,340.32596,340.23114,340.32596,,340.22906,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3226,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1981,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.32224,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1982,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.32187,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1983,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.32147,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1984,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.32104,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1985,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.32065,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1986,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.32025,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1987,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.31985,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1988,,340.32596,340.23114,340.32596,,340.22913,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3195,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1989,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.31912,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1990,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.31876,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1991,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.31842,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1992,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3181,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1993,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.31772,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1994,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.3174,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1995,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.317,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1996,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49838,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49838,340.23114,,340.49838,340.31302,340.32596,,340.23114,337.31665,340.31302,340.31302,146.42812,340.49838,136.09425,340.31302,,340.25027,,340.49838
1997,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.31616,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
