year,BCC_BCC-CSM2-MR_r1i1p1f1_co2_1pctCO2,BCC_BCC-CSM2-MR_r1i1p1f1_co2_abrupt-4xCO2,BCC_BCC-CSM2-MR_r1i1p1f1_co2_historical,BCC_BCC-CSM2-MR_r2i1p1f1_co2_historical,BCC_BCC-CSM2-MR_r3i1p1f1_co2_historical,BCC_BCC-ESM1_r1i1p1f1_co2_historical,BCC_BCC-ESM1_r2i1p1f1_co2_historical,BCC_BCC-ESM1_r3i1p1f1_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r5i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_piControl,MRI_MRI-ESM2-0_r1i1p1f1_co2_1pctCO2,MRI_MRI-ESM2-0_r10i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r11i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r12i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r13i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r1i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r2i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r3i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r4i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r5i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r6i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r7i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r8i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r9i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r1i1p1f1_co2_historical,MRI_MRI-ESM2-0_r2i1p1f1_co2_historical,MRI_MRI-ESM2-0_r3i1p1f1_co2_historical,MRI_MRI-ESM2-0_r4i1p1f1_co2_historical,MRI_MRI-ESM2-0_r5i1p1f1_co2_historical,MRI_MRI-ESM2-0_r1i1p1f1_co2_piControl,NCAR_CESM2-WACCM_r1i1p1f1_co2_1pctCO2,NCAR_CESM2-WACCM_r1i1p1f1_co2_abrupt-4xCO2,NCAR_CESM2-WACCM_r1i1p1f1_co2_historical,NCAR_CESM2-WACCM_r2i1p1f1_co2_historical,NCAR_CESM2-WACCM_r3i1p1f1_co2_historical,NCAR_CESM2-WACCM_r1i1p1f1_co2_piControl,NCAR_CESM2_r1i1p1f1_co2_1pctCO2,NCAR_CESM2_r1i1p1f1_co2_abrupt-4xCO2,NCAR_CESM2_r10i1p1f1_co2_historical,NCAR_CESM2_r11i1p1f1_co2_historical,NCAR_CESM2_r1i1p1f1_co2_historical,NCAR_CESM2_r2i1p1f1_co2_historical,NCAR_CESM2_r3i1p1f1_co2_historical,NCAR_CESM2_r4i1p1f1_co2_historical,NCAR_CESM2_r5i1p1f1_co2_historical,NCAR_CESM2_r6i1p1f1_co2_historical,NCAR_CESM2_r7i1p1f1_co2_historical,NCAR_CESM2_r8i1p1f1_co2_historical,NCAR_CESM2_r9i1p1f1_co2_historical,NOAA-GFDL_GFDL-ESM4_r1i1p1f1_co2_abrupt-4xCO2
2002,,,0.0003728346058773891,0.0003728346058773891,0.0003728346058773891,0.0003728346299872295,0.0003728346299872295,0.0003728346299872295,,,,,,,,0.0003727828806033106,0.0003727837241348812,0.0003727825660808195,0.00037278326273272204,0.00037278243158668967,0.0002843185553915245,,,,,,,,,,,,,,,0.0003741204574953799,0.00037412069454831353,0.00037412101911162514,0.00037412045922657525,0.0003741204864008912,0.0002843839902622516,,,0.00037262155070866206,0.0003726693915225916,0.0003726315435132858,,,,0.00041430580641737966,0.0004136609289091555,0.0004048277933589202,0.0003892751439360747,0.0003896414243921258,0.0004016825821944406,0.0004090911262682954,0.0004082719706415235,0.0004097341574438361,0.0004108720597398111,0.00041118186878879545,
2003,,,0.0003754114040211702,0.0003754114040211702,0.0003754114040211702,0.0003754114185764506,0.0003754114185764506,0.0003754114185764506,,,,,,,,0.00037534784442260573,0.00037534857482551137,0.0003753491927757783,0.0003753480460791262,0.0003753492177778184,0.0002843185751775903,,,,,,,,,,,,,,,0.00037619758460137083,0.0003761974681600092,0.0003761972649541959,0.000376197598760483,0.00037619730069412497,0.0002843840024371586,,,0.0003752342238850256,0.00037524364185021446,0.00037521572550011954,,,,0.0004161953035680269,0.0004154484073054126,0.00040657281040016625,0.000391255714986623,0.0003920121832257104,0.00040335403071820584,0.0004104497222856252,0.0004102758646290646,0.0004116493140095326,0.0004124381422049722,0.00041316024542912823,
2004,,,0.00037698717571224674,0.00037698717571224674,0.00037698717571224674,0.0003769871826617579,0.0003769871826617579,0.0003769871826617579,,,,,,,,0.00037694847989404816,0.0003769479779672424,0.0003769491958130568,0.0003769478328823148,0.000376947796704762,0.0002843185701372505,,,,,,,,,,,,,,,0.0003779454492907732,0.0003779452816737002,0.00037794537834788555,0.0003779451140700071,0.00037794554160398445,0.0002843840151893836,,,0.0003768051692577958,0.0003767989914791317,0.0003767824498788486,,,,0.0004181962265423188,0.00041761793583430226,0.0004083794748970253,0.0003930932942243953,0.0003941842440930946,0.0004053270796530787,0.0004122637360541572,0.00041224859685086115,0.0004138404683166549,0.0004142552120496781,0.00041514413563044714,
2005,,,0.00037890654559488566,0.00037890654559488566,0.00037890654559488566,0.00037890656255084687,0.00037890656255084687,0.00037890656255084687,,,,,,,,0.0003788594637901481,0.0003788602162713113,0.00037886024583516387,0.00037886051653889544,0.00037885987915120333,0.00028431859735718063,,,,,,,,,,,,,,,0.00037995646090543435,0.00037995660449386326,0.00037995661684497905,0.00037995684053842676,0.0003799563602164119,0.000284383992758821,,,0.0003787007619739836,0.0003787030397919486,0.00037871853677470384,,,,0.00042049869435489915,0.00041992599016438037,0.0004101444014491191,0.00039521717365418094,0.00039617469223481673,0.0004075648509092873,0.000414850969013429,0.00041435193624245566,0.0004157547956001786,0.00041659805569495414,0.00041737408939765565,
2006,,,0.0003810100362930925,0.0003810100362930925,0.0003810100362930925,0.0003810100452381285,0.0003810100452381285,0.0003810100452381285,,,,,,,,0.0003809588108247923,0.0003809581594601717,0.0003809589441336741,0.00038095935952338046,0.00038095929591421365,0.00028431859432661276,,,,,,,,,,,,,,,0.00038180475379658696,0.0003818048866338168,0.00038180487949571147,0.0003818050363693641,0.0003818050424054922,0.00028438402572482846,,,0.00038087228145835357,0.0003808069898334655,0.0003808187310924143,,,,0.00042267603932335087,0.00042197748172257484,0.0004122313178587202,0.00039733575581551414,0.00039813745013040275,0.0004097325139730467,0.00041674539961334333,0.00041664638311999526,0.0004180177424484346,0.00041868749207921055,0.0004198887699484845,
2007,,,0.000382603057062916,0.000382603057062916,0.000382603057062916,0.00038260306307820387,0.00038260306307820387,0.00038260306307820387,,,,,,,,0.0003825638155424151,0.00038256375236771093,0.00038256387374450697,0.0003825637968555898,0.0003825638095755059,0.00028431858534237747,,,,,,,,,,,,,,,0.0003836693273676377,0.00038366879082864,0.00038366892574942784,0.00038366889293779227,0.0003836688971658748,0.00028438400234160726,,,0.0003823567667902195,0.0003824047748430276,0.0003823462711961344,,,,0.00042493401322212253,0.0004241240222568505,0.0004150529210758897,0.00039953773551775043,0.0003998432792100864,0.0004119642268181156,0.0004191468639333411,0.0004190669476605605,0.0004202171411453359,0.0004213256566806916,0.0004218465398316876,
2008,,,0.00038473920025035177,0.00038473920025035177,0.00038473920025035177,0.0003847392121354911,0.0003847392121354911,0.0003847392121354911,,,,,,,,0.000384687138471197,0.00038468730028387593,0.0003846868351289044,0.00038468669689768737,0.000384686501360231,0.0002843185831601757,,,,,,,,,,,,,,,0.000385508012442398,0.00038550837953671863,0.00038550826949146046,0.0003855084228678253,0.0003855082256706056,0.00028438403069354725,,,0.00038454501719929036,0.00038451774047552396,0.0003845512443025644,,,,0.0004274027113573815,0.00042629825341107373,0.00041762421046577237,0.0004016633729975892,0.00040212228178440265,0.0004138149773047437,0.00042132109401431874,0.00042131742823476687,0.00042306729410713676,0.00042372572339189084,0.00042410749625555586,
2009,,,0.00038627949256732445,0.00038627949256732445,0.00038627949256732445,0.00038627949819780767,0.00038627949819780767,0.00038627949819780767,,,,,,,,0.0003862414651143111,0.0003862414220693793,0.00038624170981889724,0.00038624219045724434,0.0003862418470558743,0.0002843186003583273,,,,,,,,,,,,,,,0.000387495902796975,0.0003874958261969989,0.0003874960087052707,0.00038749655024853205,0.00038749603703434345,0.0002843840057297115,,,0.0003860753176421167,0.0003861193822004877,0.00038612771106889755,,,,0.0004295567701203588,0.0004288904974817836,0.0004199757148962979,0.00040342895177922916,0.0004040071963098809,0.00041641913978628445,0.0004235847858043847,0.00042314954104734397,0.00042513683621723614,0.0004254933500469559,0.0004266084877161344,
2010,,,0.0003887181353577008,0.0003887181353577008,0.0003887181353577008,0.0003887181520349589,0.0003887181520349589,0.0003887181520349589,,,,,,,,0.00038865886958756196,0.000388657507807062,0.000388658793152326,0.00038865797733387235,0.0003886580537979843,0.0002843185954691368,,,,,,,,,,,,,,,0.0003898285075851783,0.00038982797886460144,0.00038982823799775236,0.00038982845792491467,0.0003898283215651984,0.00028438401677530683,,,0.0003884952748262006,0.00038846256041996657,0.00038851440008016834,,,,0.000432527054785157,0.00043123073877268203,0.0004228408146272627,0.00040615937305907334,0.0004068392059157942,0.0004195889525071676,0.00042683915423208325,0.0004261329240608828,0.00042782018916311413,0.0004282339676883729,0.0004294758914789854,
2011,,,0.00039094357632977697,0.00039094357632977697,0.00039094357632977697,0.00039094358148487727,0.00039094358148487727,0.00039094358148487727,,,,,,,,0.00039089028685228267,0.00039088870082788877,0.00039089044273417703,0.00039088924878172954,0.0003908888854639333,0.0002843185916526317,,,,,,,,,,,,,,,0.0003919781130969231,0.00039197810849535096,0.00039197811430433457,0.0003919782239459892,0.0003919780175518257,0.00028438400054894576,,,0.00039071959542577513,0.00039074332685573734,0.00039073889014481844,,,,0.0004358856360951314,0.00043410402901912086,0.0004255346187189662,0.0004090790018642205,0.00040963151403155894,0.0004221868480885431,0.00043005885184495187,0.00042937267535315824,0.0004303039660707024,0.00043186109106691726,0.00043252932014044043,
2012,,,0.0003930152136906489,0.0003930152136906489,0.0003930152136906489,0.0003930152304457473,0.0003930152304457473,0.0003930152304457473,,,,,,,,0.000392965779167542,0.00039296590440892373,0.0003929651734152141,0.0003929643311181039,0.00039296561130087,0.0002843185993063394,,,,,,,,,,,,,,,0.0003943684624393053,0.0003943681749150585,0.00039436800779759387,0.0003943680722206216,0.00039436848325224565,0.00028438400300125944,,,0.0003928181779652827,0.000392773891100223,0.000392813923821984,,,,0.00043817628136850133,0.000437446558196357,0.00042839445327627385,0.0004113648120651081,0.0004117694833512535,0.0004247272656726527,0.00043266907286930255,0.0004318538295701899,0.00043315672598182503,0.00043419097008216373,0.0004352356789684511,
2013,,,0.0003957264921505863,0.0003957264921505863,0.0003957264921505863,0.0003957265135782502,0.0003957265135782502,0.0003957265135782502,,,,,,,,0.00039565904206556845,0.0003956588648498763,0.00039566018545934134,0.0003956592229256491,0.0003956581010285171,0.0002843185610669434,,,,,,,,,,,,,,,0.00039663411665491233,0.0003966341349777515,0.00039663426210599634,0.00039663401500864476,0.0003966344171716131,0.00028438400773461356,,,0.00039555057283145414,0.0003955254370233287,0.00039549258520017364,,,,0.00044102439101971496,0.00044110421018860973,0.0004316863909150264,0.0004140438563296608,0.0004143825070752872,0.00042767329815978896,0.000435065160277707,0.0004345803547262898,0.0004364333697757666,0.0004367824169598157,0.00043799534999995404,
2014,,,0.0003975296372316765,0.0003975296372316765,0.0003975296372316765,0.0003975296352531654,0.0003975296352531654,0.0003975296352531654,,,,,,,,0.00039750195233937547,0.0003975019863542958,0.0003975014800361115,0.0003975010639935624,0.0003975020966828873,0.00028431859036748833,,,,,,,,,,,,,,,0.0003987452809967342,0.00039874564582740245,0.00039874564987245277,0.0003987448746891073,0.00039874529522852836,0.0002843840061224899,,,0.00039736568264355003,0.00039734825313348515,0.00039736371422340787,,,,0.0004436877613285808,0.0004439847818536853,0.0004343975960685491,0.0004168581364736884,0.00041679191422781776,0.000431107341537942,0.00043833759668016596,0.00043774631632833015,0.00043893292442436226,0.0004401184999690026,0.0004408018083804188,
2015,,,,,,,,,,,,,,,,,,,,,0.0002843185910636502,,,,,,,,,,,,,,,,,,,,0.00028438399427480494,,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,,,0.00028431856319542973,,,,,,,,,,,,,,,,,,,,0.00028438400865177937,,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,,,0.0002843185888035218,,,,,,,,,,,,,,,,,,,,0.00028438399094336196,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,,,0.00028431858007423434,,,,,,,,,,,,,,,,,,,,0.0002843839999695404,,,,,,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,0.0002843186195404834,,,,,,,,,,,,,,,,,,,,0.00028438401747371344,,,,,,,,,,,,,,,,,,,,
2020,,,,,,,,,,,,,,,,,,,,,0.00028431857422404655,,,,,,,,,,,,,,,,,,,,0.0002843840269361156,,,,,,,,,,,,,,,,,,,,
2021,,,,,,,,,,,,,,,,,,,,,0.00028431857668924696,,,,,,,,,,,,,,,,,,,,0.0002843840045388063,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,0.00028431858678519935,,,,,,,,,,,,,,,,,,,,0.00028438401016368645,,,,,,,,,,,,,,,,,,,,
2023,,,,,,,,,,,,,,,,,,,,,0.0002843185746568558,,,,,,,,,,,,,,,,,,,,0.0002843840125737455,,,,,,,,,,,,,,,,,,,,
2024,,,,,,,,,,,,,,,,,,,,,0.000284318600874197,,,,,,,,,,,,,,,,,,,,0.00028438401139932354,,,,,,,,,,,,,,,,,,,,
2025,,,,,,,,,,,,,,,,,,,,,0.00028431858142029975,,,,,,,,,,,,,,,,,,,,0.00028438402183765695,,,,,,,,,,,,,,,,,,,,
2026,,,,,,,,,,,,,,,,,,,,,0.0002843185733680997,,,,,,,,,,,,,,,,,,,,0.0002843840303039331,,,,,,,,,,,,,,,,,,,,
2027,,,,,,,,,,,,,,,,,,,,,0.00028431859253404547,,,,,,,,,,,,,,,,,,,,0.0002843840181632036,,,,,,,,,,,,,,,,,,,,
2028,,,,,,,,,,,,,,,,,,,,,0.00028431856425847516,,,,,,,,,,,,,,,,,,,,0.0002843840105035725,,,,,,,,,,,,,,,,,,,,
2029,,,,,,,,,,,,,,,,,,,,,0.0002843185853174428,,,,,,,,,,,,,,,,,,,,0.00028438401160348206,,,,,,,,,,,,,,,,,,,,
2030,,,,,,,,,,,,,,,,,,,,,0.0002843185995463582,,,,,,,,,,,,,,,,,,,,0.0002843839894837806,,,,,,,,,,,,,,,,,,,,
2031,,,,,,,,,,,,,,,,,,,,,0.0002843185866729344,,,,,,,,,,,,,,,,,,,,0.0002843840047366889,,,,,,,,,,,,,,,,,,,,
2032,,,,,,,,,,,,,,,,,,,,,0.000284318602065369,,,,,,,,,,,,,,,,,,,,0.0002843840250188831,,,,,,,,,,,,,,,,,,,,
2033,,,,,,,,,,,,,,,,,,,,,0.00028431859941514625,,,,,,,,,,,,,,,,,,,,0.000284384024366284,,,,,,,,,,,,,,,,,,,,
2034,,,,,,,,,,,,,,,,,,,,,0.0002843185743411793,,,,,,,,,,,,,,,,,,,,0.00028438401039413623,,,,,,,,,,,,,,,,,,,,
2035,,,,,,,,,,,,,,,,,,,,,0.00028431859570363506,,,,,,,,,,,,,,,,,,,,0.0002843840045560043,,,,,,,,,,,,,,,,,,,,
2036,,,,,,,,,,,,,,,,,,,,,0.0002843185681722926,,,,,,,,,,,,,,,,,,,,0.00028438402424364994,,,,,,,,,,,,,,,,,,,,
2037,,,,,,,,,,,,,,,,,,,,,0.00028431858209902316,,,,,,,,,,,,,,,,,,,,0.00028438398796550615,,,,,,,,,,,,,,,,,,,,
2038,,,,,,,,,,,,,,,,,,,,,0.00028431859642381044,,,,,,,,,,,,,,,,,,,,0.0002843840250064361,,,,,,,,,,,,,,,,,,,,
2039,,,,,,,,,,,,,,,,,,,,,0.0002843185840395935,,,,,,,,,,,,,,,,,,,,0.0002843839996337313,,,,,,,,,,,,,,,,,,,,
2040,,,,,,,,,,,,,,,,,,,,,0.0002843185943428187,,,,,,,,,,,,,,,,,,,,0.000284384008822699,,,,,,,,,,,,,,,,,,,,
2041,,,,,,,,,,,,,,,,,,,,,0.00028431855730508574,,,,,,,,,,,,,,,,,,,,0.00028438400126014324,,,,,,,,,,,,,,,,,,,,
2042,,,,,,,,,,,,,,,,,,,,,0.00028431860778553364,,,,,,,,,,,,,,,,,,,,0.0002843839978293068,,,,,,,,,,,,,,,,,,,,
2043,,,,,,,,,,,,,,,,,,,,,0.00028431861034170457,,,,,,,,,,,,,,,,,,,,0.00028438400991824385,,,,,,,,,,,,,,,,,,,,
2044,,,,,,,,,,,,,,,,,,,,,0.00028431858705166947,,,,,,,,,,,,,,,,,,,,0.00028438402403459354,,,,,,,,,,,,,,,,,,,,
2045,,,,,,,,,,,,,,,,,,,,,0.0002843185529398503,,,,,,,,,,,,,,,,,,,,0.0002843840034955696,,,,,,,,,,,,,,,,,,,,
2046,,,,,,,,,,,,,,,,,,,,,0.0002843185919781959,,,,,,,,,,,,,,,,,,,,0.0002843840126763645,,,,,,,,,,,,,,,,,,,,
2047,,,,,,,,,,,,,,,,,,,,,0.00028431860717969713,,,,,,,,,,,,,,,,,,,,0.00028438400253982566,,,,,,,,,,,,,,,,,,,,
2048,,,,,,,,,,,,,,,,,,,,,0.0002843185833619975,,,,,,,,,,,,,,,,,,,,0.0002843840160322416,,,,,,,,,,,,,,,,,,,,
2049,,,,,,,,,,,,,,,,,,,,,0.00028431858955761663,,,,,,,,,,,,,,,,,,,,0.00028438399693488976,,,,,,,,,,,,,,,,,,,,
2050,,,,,,,,,,,,,,,,,,,,,0.00028431857920364916,,,,,,,,,,,,,,,,,,,,0.00028438399768336613,,,,,,,,,,,,,,,,,,,,
2051,,,,,,,,,,,,,,,,,,,,,0.0002843186175800212,,,,,,,,,,,,,,,,,,,,0.0002843840153946893,,,,,,,,,,,,,,,,,,,,
2052,,,,,,,,,,,,,,,,,,,,,0.00028431858794030266,,,,,,,,,,,,,,,,,,,,0.0002843839932493136,,,,,,,,,,,,,,,,,,,,
2053,,,,,,,,,,,,,,,,,,,,,0.0002843186097491514,,,,,,,,,,,,,,,,,,,,0.00028438400400991755,,,,,,,,,,,,,,,,,,,,
2054,,,,,,,,,,,,,,,,,,,,,0.00028431862834974,,,,,,,,,,,,,,,,,,,,0.0002843840060762621,,,,,,,,,,,,,,,,,,,,
2055,,,,,,,,,,,,,,,,,,,,,0.00028431858373214534,,,,,,,,,,,,,,,,,,,,0.0002843840098680509,,,,,,,,,,,,,,,,,,,,
2056,,,,,,,,,,,,,,,,,,,,,0.0002843185888821239,,,,,,,,,,,,,,,,,,,,0.00028438402311414254,,,,,,,,,,,,,,,,,,,,
2057,,,,,,,,,,,,,,,,,,,,,0.0002843185996881893,,,,,,,,,,,,,,,,,,,,0.0002843840056646264,,,,,,,,,,,,,,,,,,,,
2058,,,,,,,,,,,,,,,,,,,,,0.00028431855941101386,,,,,,,,,,,,,,,,,,,,0.00028438398883018703,,,,,,,,,,,,,,,,,,,,
2059,,,,,,,,,,,,,,,,,,,,,0.0002843185832542556,,,,,,,,,,,,,,,,,,,,0.00028438401856370574,,,,,,,,,,,,,,,,,,,,
2060,,,,,,,,,,,,,,,,,,,,,0.0002843186158113749,,,,,,,,,,,,,,,,,,,,0.0002843840452644194,,,,,,,,,,,,,,,,,,,,
2061,,,,,,,,,,,,,,,,,,,,,0.00028431857669583365,,,,,,,,,,,,,,,,,,,,0.0002843839829986096,,,,,,,,,,,,,,,,,,,,
2062,,,,,,,,,,,,,,,,,,,,,0.00028431859018997657,,,,,,,,,,,,,,,,,,,,0.00028438399694692457,,,,,,,,,,,,,,,,,,,,
2063,,,,,,,,,,,,,,,,,,,,,0.0002843185674124706,,,,,,,,,,,,,,,,,,,,0.0002843839931738307,,,,,,,,,,,,,,,,,,,,
2064,,,,,,,,,,,,,,,,,,,,,0.0002843186004843309,,,,,,,,,,,,,,,,,,,,0.00028438401616340817,,,,,,,,,,,,,,,,,,,,
2065,,,,,,,,,,,,,,,,,,,,,0.0002843185812591961,,,,,,,,,,,,,,,,,,,,0.0002843840153996004,,,,,,,,,,,,,,,,,,,,
2066,,,,,,,,,,,,,,,,,,,,,0.00028431858348071853,,,,,,,,,,,,,,,,,,,,0.00028438399036464373,,,,,,,,,,,,,,,,,,,,
2067,,,,,,,,,,,,,,,,,,,,,0.00028431859028543456,,,,,,,,,,,,,,,,,,,,0.00028438403121283147,,,,,,,,,,,,,,,,,,,,
2068,,,,,,,,,,,,,,,,,,,,,0.0002843185692844846,,,,,,,,,,,,,,,,,,,,0.00028438403462015206,,,,,,,,,,,,,,,,,,,,
2069,,,,,,,,,,,,,,,,,,,,,0.00028431860304930823,,,,,,,,,,,,,,,,,,,,0.0002843839924231574,,,,,,,,,,,,,,,,,,,,
2070,,,,,,,,,,,,,,,,,,,,,0.00028431858157472836,,,,,,,,,,,,,,,,,,,,0.00028438399591206503,,,,,,,,,,,,,,,,,,,,
2071,,,,,,,,,,,,,,,,,,,,,0.00028431860310409703,,,,,,,,,,,,,,,,,,,,0.00028438401299457275,,,,,,,,,,,,,,,,,,,,
2072,,,,,,,,,,,,,,,,,,,,,0.00028431859570653264,,,,,,,,,,,,,,,,,,,,0.0002843840126808542,,,,,,,,,,,,,,,,,,,,
2073,,,,,,,,,,,,,,,,,,,,,0.0002843185740398772,,,,,,,,,,,,,,,,,,,,0.0002843840087802199,,,,,,,,,,,,,,,,,,,,
2074,,,,,,,,,,,,,,,,,,,,,0.0002843186050711515,,,,,,,,,,,,,,,,,,,,0.000284384013078739,,,,,,,,,,,,,,,,,,,,
2075,,,,,,,,,,,,,,,,,,,,,0.000284318605412777,,,,,,,,,,,,,,,,,,,,0.0002843840206316975,,,,,,,,,,,,,,,,,,,,
2076,,,,,,,,,,,,,,,,,,,,,0.0002843186132427962,,,,,,,,,,,,,,,,,,,,0.00028438402528149293,,,,,,,,,,,,,,,,,,,,
2077,,,,,,,,,,,,,,,,,,,,,0.0002843185939555226,,,,,,,,,,,,,,,,,,,,0.0002843839924700205,,,,,,,,,,,,,,,,,,,,
2078,,,,,,,,,,,,,,,,,,,,,0.00028431859933546573,,,,,,,,,,,,,,,,,,,,0.00028438401301835776,,,,,,,,,,,,,,,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,0.00028431858130467864,,,,,,,,,,,,,,,,,,,,0.00028438399047675403,,,,,,,,,,,,,,,,,,,,
2080,,,,,,,,,,,,,,,,,,,,,0.00028431861133584006,,,,,,,,,,,,,,,,,,,,0.0002843840140112326,,,,,,,,,,,,,,,,,,,,
2081,,,,,,,,,,,,,,,,,,,,,0.00028431855742896186,,,,,,,,,,,,,,,,,,,,0.0002843840322952986,,,,,,,,,,,,,,,,,,,,
2082,,,,,,,,,,,,,,,,,,,,,0.00028431856667966916,,,,,,,,,,,,,,,,,,,,0.0002843839866300322,,,,,,,,,,,,,,,,,,,,
2083,,,,,,,,,,,,,,,,,,,,,0.0002843185710412036,,,,,,,,,,,,,,,,,,,,0.0002843839775724444,,,,,,,,,,,,,,,,,,,,
2084,,,,,,,,,,,,,,,,,,,,,0.00028431856689612876,,,,,,,,,,,,,,,,,,,,0.0002843840122333217,,,,,,,,,,,,,,,,,,,,
2085,,,,,,,,,,,,,,,,,,,,,0.00028431859175281237,,,,,,,,,,,,,,,,,,,,0.0002843839823554831,,,,,,,,,,,,,,,,,,,,
2086,,,,,,,,,,,,,,,,,,,,,0.000284318575972823,,,,,,,,,,,,,,,,,,,,0.00028438403902636286,,,,,,,,,,,,,,,,,,,,
2087,,,,,,,,,,,,,,,,,,,,,0.0002843185819735203,,,,,,,,,,,,,,,,,,,,0.00028438400221594796,,,,,,,,,,,,,,,,,,,,
2088,,,,,,,,,,,,,,,,,,,,,0.00028431860460980594,,,,,,,,,,,,,,,,,,,,0.00028438402316440046,,,,,,,,,,,,,,,,,,,,
2089,,,,,,,,,,,,,,,,,,,,,0.0002843186064689257,,,,,,,,,,,,,,,,,,,,0.00028438401396476716,,,,,,,,,,,,,,,,,,,,
2090,,,,,,,,,,,,,,,,,,,,,0.00028431859060926845,,,,,,,,,,,,,,,,,,,,0.00028438400570755514,,,,,,,,,,,,,,,,,,,,
2091,,,,,,,,,,,,,,,,,,,,,0.00028431857192646944,,,,,,,,,,,,,,,,,,,,0.0002843840103402347,,,,,,,,,,,,,,,,,,,,
2092,,,,,,,,,,,,,,,,,,,,,0.0002843185769437109,,,,,,,,,,,,,,,,,,,,0.000284384022356523,,,,,,,,,,,,,,,,,,,,
2093,,,,,,,,,,,,,,,,,,,,,0.00028431857792183185,,,,,,,,,,,,,,,,,,,,0.0002843839757218452,,,,,,,,,,,,,,,,,,,,
2094,,,,,,,,,,,,,,,,,,,,,0.00028431857258350853,,,,,,,,,,,,,,,,,,,,0.0002843839898346499,,,,,,,,,,,,,,,,,,,,
2095,,,,,,,,,,,,,,,,,,,,,0.00028431858599529643,,,,,,,,,,,,,,,,,,,,0.0002843839985208648,,,,,,,,,,,,,,,,,,,,
2096,,,,,,,,,,,,,,,,,,,,,0.00028431861529122345,,,,,,,,,,,,,,,,,,,,0.0002843840201503474,,,,,,,,,,,,,,,,,,,,
2097,,,,,,,,,,,,,,,,,,,,,0.00028431855135379675,,,,,,,,,,,,,,,,,,,,0.0002843840121009842,,,,,,,,,,,,,,,,,,,,
2098,,,,,,,,,,,,,,,,,,,,,0.00028431858149621374,,,,,,,,,,,,,,,,,,,,0.0002843840119811586,,,,,,,,,,,,,,,,,,,,
2099,,,,,,,,,,,,,,,,,,,,,0.00028431859057227076,,,,,,,,,,,,,,,,,,,,0.00028438401330358425,,,,,,,,,,,,,,,,,,,,
2100,,,,,,,,,,,,,,,,,,,,,0.0002843185933344392,,,,,,,,,,,,,,,,,,,,0.0002843839916722226,,,,,,,,,,,,,,,,,,,,
2101,,,,,,,,,,,,,,,,,,,,,0.0002843185855661025,,,,,,,,,,,,,,,,,,,,0.0002843840001737847,,,,,,,,,,,,,,,,,,,,
2102,,,,,,,,,,,,,,,,,,,,,0.00028431857505579664,,,,,,,,,,,,,,,,,,,,0.00028438399300130627,,,,,,,,,,,,,,,,,,,,
2103,,,,,,,,,,,,,,,,,,,,,0.00028431855566375506,,,,,,,,,,,,,,,,,,,,0.00028438399746688,,,,,,,,,,,,,,,,,,,,
2104,,,,,,,,,,,,,,,,,,,,,0.000284318561786976,,,,,,,,,,,,,,,,,,,,0.0002843840144771048,,,,,,,,,,,,,,,,,,,,
