year,CSIRO_ACCESS-ESM1-5_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r3i1p1f3,CCCma_CanESM5_r2i1p1f1,MOHC_HadGEM3-GC31-LL_r4i1p1f3,NOAA-GFDL_GFDL-CM4_r1i1p1f1,MIROC_MIROC-ES2L_r1i1p1f2,MOHC_UKESM1-0-LL_r1i1p1f2,NCC_NorCPM1_r1i1p1f1,NCC_NorESM2-LM_r1i1p1f1,CCCma_CanESM5_r2i1p2f1,CAMS_CAMS-CSM1-0_r2i1p1f1,MIROC_MIROC6_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r2i1p1f3,CSIRO-ARCCSS_ACCESS-CM2_r1i1p1f1,IPSL_IPSL-CM6A-LR_r1i1p1f1,MOHC_UKESM1-0-LL_r2i1p1f2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2,MRI_MRI-ESM2-0_r1i2p1f1,CCCma_CanESM5_r1i1p2f1,MOHC_HadGEM3-GC31-LL_r1i1p1f3,MOHC_UKESM1-0-LL_r3i1p1f2,MRI_MRI-ESM2-0_r1i1p1f1,CCCma_CanESM5_r3i1p1f1,NASA-GISS_GISS-E2-1-H_r1i1p1f1,INM_INM-CM4-8_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2,CCCma_CanESM5_r3i1p2f1,NCAR_CESM2-WACCM_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2,NASA-GISS_GISS-E2-1-G_r102i1p1f1,MOHC_UKESM1-0-LL_r4i1p1f2,E3SM-Project_E3SM-1-0_r1i1p1f1,CCCma_CanESM5_r1i1p1f1,BCC_BCC-ESM1_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r101i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p3f1,MPI-M_MPI-ESM1-2-HR_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p1f1,CAMS_CAMS-CSM1-0_r1i1p1f1,SNU_SAM0-UNICON_r1i1p1f1,NCAR_CESM2_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2
1914,,289.22745,288.97256,289.2194,,289.3831,289.02655,,,288.771,,,288.9841,,287.89786,289.03018,288.00626,288.59106,288.68823,289.1373,288.88345,288.4467,288.95416,289.18784,287.57108,288.4397,289.02045,,288.37448,288.26547,288.88855,,289.047,289.5414,288.51407,288.7982,137.97765,288.50967,128.57826,288.62265,,288.1199,,288.3928
1915,,289.1873,288.88907,289.24573,,289.6039,289.0496,,,288.94394,,,289.09644,,288.12787,288.9302,288.02176,288.48593,288.9354,289.10056,288.89017,288.45248,289.05554,289.2192,287.71573,288.48975,288.95743,,288.59238,288.40384,289.00525,,289.06494,289.63965,288.70773,288.94138,138.04277,288.53232,128.55676,288.6207,,288.10062,,288.34982
1916,,289.36148,289.02774,289.25964,,289.87488,289.19247,,,288.9527,,,289.1012,,288.16678,288.92896,287.82718,288.55508,289.0594,289.2517,288.8955,288.67154,289.2405,288.95728,287.68054,288.59897,288.993,,288.56155,288.72092,288.9608,,289.18106,289.78787,288.67102,289.03726,138.00993,288.4049,128.5948,288.62274,,288.14658,,288.48505
1917,,289.32178,289.0964,289.27744,,289.53024,289.25998,,,288.96414,,,289.17343,,287.9966,288.95956,287.78528,288.69632,288.78088,289.25287,289.05182,288.5463,289.03775,289.0206,287.72867,288.56836,289.16147,,288.64078,288.87106,289.01752,,289.33328,289.85822,288.63962,289.18954,138.09456,288.64194,128.6597,288.52963,,288.3302,,288.5808
1918,,289.46158,289.18143,289.10715,,289.42374,289.45093,,,289.08368,,,289.18295,,288.09396,289.13608,287.91385,288.72256,288.98886,289.2306,288.99426,288.4733,289.06686,289.26407,287.70438,288.7428,289.17712,,288.65305,288.5915,289.03876,,289.50974,289.91327,288.86295,289.16287,138.1335,288.5704,128.59645,288.63983,,288.40897,,288.5685
1919,,289.40567,289.24423,289.2822,,289.40732,289.5698,,,289.09604,,,289.28934,,288.12192,289.23935,288.12637,288.76846,289.23734,289.3301,289.08856,288.49042,289.32852,289.30402,287.76117,288.67606,289.1766,,288.7056,288.5308,289.2897,,289.34616,289.92606,288.9241,288.72586,138.1337,288.55734,128.55693,288.81894,,288.57513,,288.52405
1920,,289.52737,289.4387,289.41586,,289.57962,289.31696,,,289.13913,,,289.23605,,288.17606,289.40622,288.30356,288.65555,289.22565,289.4714,289.24142,288.53653,289.314,289.27902,287.6231,288.6887,289.2743,,288.9014,288.72903,289.21982,,289.29092,289.8182,288.56284,288.73465,138.1696,288.80984,128.64977,288.34384,,288.5295,,288.67712
1921,,289.69388,289.11444,289.41196,,289.91495,289.42538,,,289.1613,,,289.3044,,288.2166,289.39743,288.1734,288.6977,289.07642,289.58804,289.41492,288.62643,289.2887,289.1954,287.75214,288.7508,289.24557,,288.7471,288.95297,289.3777,,289.43094,289.82895,288.56235,288.95972,138.10272,288.6955,128.68382,288.54553,,288.48834,,288.7299
1922,,289.41983,289.33093,289.33163,,289.96155,289.45395,,,289.23984,,,289.55923,,288.1102,289.37054,288.36334,288.80307,289.1826,289.60068,289.29578,288.63443,289.43478,289.49252,287.80283,288.84885,289.36923,,288.72336,288.91522,289.20786,,289.47754,289.91605,289.01718,289.36783,138.10225,288.7009,128.69942,288.88712,,288.62723,,288.61276
1923,,289.51434,289.56375,289.3002,,289.6827,289.543,,,289.1962,,,289.63388,,288.40317,289.39566,288.26877,288.83362,289.24786,289.4114,289.33456,288.59128,289.37625,289.4934,287.82138,288.76077,289.3491,,288.76248,288.84784,289.17062,,289.4794,289.9722,288.97006,289.30234,138.10953,288.40298,128.70763,288.92703,,288.74588,,288.73917
1924,,289.77438,289.42032,289.42706,,289.7393,289.55737,,,289.33194,,,289.53745,,288.4354,289.6559,288.21255,288.87634,289.2462,289.55063,289.58224,288.63626,289.43738,289.27576,287.75742,288.80103,289.33707,,288.7112,288.93454,289.5018,,289.52188,290.05338,288.51587,289.20612,138.16953,288.61096,128.67558,288.77438,,288.7451,,288.8206
1925,,289.85568,289.32013,289.58514,,290.01285,289.66547,,,289.27493,,,289.6015,,288.4827,289.5264,288.33664,288.8583,289.5051,289.7363,289.59628,288.59464,289.4564,289.34366,287.79788,288.9578,289.40808,,288.86578,288.9728,289.60452,,289.59094,290.05243,288.8042,289.1888,138.18808,288.94534,128.70734,288.71005,,288.69696,,288.75064
1926,,289.7757,289.42215,289.7381,,290.01425,289.65555,,,289.4259,,,289.6697,,288.51266,289.61453,288.47675,288.92545,289.42758,289.7869,289.44345,288.5867,289.60727,289.47943,287.93698,288.8634,289.4066,,288.90488,288.76224,289.6898,,289.5664,290.11166,289.17673,289.2724,138.12878,288.78568,128.76515,288.85455,,288.7419,,288.7971
1927,,289.79306,289.45905,289.79462,,289.62552,289.6089,,,289.44443,,,289.62143,,288.44565,289.77072,288.4805,288.94705,289.60062,289.882,289.54794,288.84055,289.59247,289.38037,287.8949,288.95386,289.54984,,288.87552,288.7391,289.61298,,289.68118,290.06393,288.86914,289.40057,138.15198,288.9353,128.78725,288.9581,,288.67966,,288.80447
1928,,289.8406,289.56256,289.74313,,289.75888,289.84125,,,289.6654,,,289.70767,,288.40878,289.7928,288.5739,288.96884,289.7451,289.86954,289.58658,288.88553,289.504,289.31525,287.90787,288.84094,289.6819,,288.97537,288.9512,289.68802,,289.7805,290.12717,288.78583,289.4752,138.08604,288.82462,128.76698,288.68414,,288.76376,,289.08804
1929,,289.90018,289.75696,289.71042,,290.07593,290.0732,,,289.57394,,,289.71887,,288.64844,289.58643,288.43753,289.0749,289.52386,289.72577,289.6771,288.74243,289.50458,289.34598,287.995,288.89224,289.5896,,289.02725,288.8162,289.67303,,289.76132,290.10416,289.1364,289.07565,138.1418,289.05157,128.74591,288.63486,,288.8221,,289.0859
1930,,290.04434,289.9192,289.7969,,290.24268,289.81253,,,289.70917,,,289.84152,,288.7168,289.7073,288.38876,289.0002,289.56308,289.89453,289.66855,288.9745,289.56686,289.5876,288.12607,288.9807,289.64212,,289.085,288.66565,289.75253,,289.71072,290.12997,289.20578,288.9863,138.20105,288.848,128.74788,288.77615,,288.74756,,289.0563
1931,,290.07785,289.95157,289.91315,,289.96658,289.93063,,,289.83047,,,289.74338,,288.6065,289.85977,288.61554,288.9697,289.67825,289.81296,289.73306,289.13126,289.71368,289.66153,288.06174,289.03336,289.80606,,289.1652,288.8472,289.86017,,289.78897,290.19397,288.85135,289.12204,138.21379,289.01822,128.75813,289.04282,,288.82214,,289.09143
1932,,290.0702,289.91458,289.9102,,289.99887,289.90698,,,289.69406,,,289.94205,,288.5894,289.90793,288.87674,288.85263,289.7162,289.89896,289.789,288.82965,289.87125,289.4139,288.10318,289.01617,289.7383,,289.03418,288.91925,289.9421,,289.8411,290.16922,289.15024,289.5479,138.26414,289.14948,128.77765,288.8099,,288.78055,,288.97134
1933,,290.22653,289.8282,290.05594,,290.26987,289.98624,,,289.6382,,,290.05963,,288.6787,289.82706,288.73712,288.954,289.7743,290.03543,289.80795,288.79825,290.09976,289.46255,288.14957,289.17337,289.7408,,289.0363,288.63156,289.99228,,289.9466,290.2882,289.28894,289.61487,138.27185,289.24954,128.88898,288.45773,,288.9119,,289.11877
1934,,290.18747,289.9436,290.1386,,290.54956,289.80893,,,289.79358,,,290.00653,,288.98248,290.02954,288.71207,289.17914,289.79788,290.0129,289.86136,288.97818,290.04068,289.6986,288.1666,289.23764,289.98947,,289.2747,288.5901,290.01065,,290.09708,290.2587,289.098,289.28128,138.26616,289.14178,128.80696,288.6329,,289.03995,,289.1293
1935,,290.13446,289.887,290.15317,,290.29385,289.99344,,,289.78827,,,290.01645,,289.15115,290.27493,288.96887,289.2615,289.95767,290.1445,289.9091,288.97064,290.04312,289.84607,288.13797,289.21988,289.8329,,289.32272,288.99948,289.91098,,290.0501,290.23276,289.12265,289.28958,138.32347,289.33163,128.90254,288.8582,,288.996,,289.21207
1936,,290.392,290.07144,290.15195,,290.0804,290.27444,,,289.9147,,,290.1192,,288.96494,290.04538,288.84396,289.3195,289.90118,290.16263,290.0344,289.16586,290.08212,289.60608,288.10672,289.49722,289.93762,,289.15707,289.09683,290.02426,,290.00296,290.37167,289.34164,289.62003,138.37257,289.31784,128.92722,288.65308,,288.95044,,289.0597
1937,,290.27744,290.15723,290.1412,,290.21396,290.3337,,,289.83426,,,290.23392,,288.90164,290.07248,288.82828,289.40115,289.90988,290.11368,290.1174,289.25333,289.96964,289.59818,288.14697,289.34305,290.17685,,289.3445,288.79276,290.18295,,290.17413,290.46194,289.32367,289.54764,138.37785,289.4679,128.88216,288.6064,,288.94946,,289.30667
1938,,290.3952,290.23276,290.25766,,290.51038,290.21292,,,289.87106,,,290.3131,,289.1884,290.2297,288.7979,289.31012,289.9207,290.13388,289.90585,289.15488,290.06454,289.71506,288.24316,289.29745,290.0281,,289.43784,288.5863,290.37466,,290.19095,290.39722,289.09787,289.68747,138.32213,289.52505,128.9168,288.75522,,289.12497,,289.44843
1939,,290.49402,290.32114,290.56824,,290.45792,290.28735,,,289.98502,,,290.33475,,289.1224,290.39536,288.99097,289.37024,290.02985,290.29105,289.9553,289.18536,290.29446,289.87283,288.26212,289.33304,290.12527,,289.5853,288.8784,290.32462,,290.26102,290.41794,289.26785,289.55286,138.41164,289.40115,128.92659,288.92374,,289.0574,,289.2095
1940,,290.40024,290.31296,290.50037,,290.2047,290.53928,,,290.22787,,,290.49435,,289.10013,290.21286,289.1352,289.18506,290.22086,290.3876,290.24908,289.26187,290.18295,289.9177,288.22415,289.47418,290.16452,,289.54062,289.01456,290.3148,,290.2182,290.39407,289.37247,289.41653,138.51189,289.47626,128.92274,288.76523,,289.12323,,289.43533
1941,,290.49612,290.26813,290.5809,,290.27798,290.5757,,,290.35928,,,290.52756,,289.17038,290.0951,289.02576,289.2558,290.34183,290.50467,290.19073,288.9928,290.32767,289.93707,288.16202,289.3882,290.21164,,289.76056,288.84305,290.48938,,290.39163,290.55862,289.47125,289.62698,138.49295,289.59235,128.94405,288.79996,,289.1599,,289.60065
1942,,290.5599,290.2669,290.59714,,290.5789,290.44962,,,290.36484,,,290.61307,,289.13528,290.35855,289.27866,289.4171,290.42606,290.50406,290.358,289.18765,290.4247,289.99652,288.27945,289.42844,290.2726,,289.83942,288.6854,290.4413,,290.42325,290.5606,289.24634,289.82205,138.49596,289.50824,128.96748,288.92926,,289.37747,,289.43405
1943,,290.58188,290.42862,290.694,,290.4717,290.4908,,,290.21008,,,290.54626,,289.19827,290.626,289.16626,289.53784,290.27884,290.50085,290.3618,289.31308,290.3822,290.24985,288.36984,289.61307,290.4474,,289.77673,288.84286,290.47302,,290.5331,290.5641,289.3132,289.94595,138.47198,289.71164,129.03694,288.85892,,289.34256,,289.60858
1944,,290.5698,290.44882,290.67905,,290.2441,290.68585,,,290.29752,,,290.70358,,289.25986,290.72098,289.2687,289.29245,290.2738,290.54578,290.37332,289.18436,290.27542,290.03708,288.35947,289.80542,290.43027,,289.7525,289.0111,290.5035,,290.54373,290.6534,289.45718,289.86752,138.51753,289.63474,129.04411,288.63727,,289.0972,,289.7378
1945,,290.64368,290.613,290.77145,,290.43356,290.85797,,,290.54395,,,291.0123,,289.42447,290.70053,289.26212,289.44525,290.4473,290.52307,290.34576,289.24704,290.42224,289.90707,288.36887,289.79483,290.48157,,289.96414,288.7445,290.43048,,290.42435,290.61707,289.63675,289.58652,138.45598,289.78275,129.05525,288.61432,,289.2562,,289.59818
1946,,290.68152,290.63757,290.67224,,290.7221,290.59454,,,290.5106,,,290.7882,,289.20673,290.73285,289.29794,289.61075,290.40195,290.51334,290.50827,289.368,290.59174,290.06705,288.4086,289.8074,290.493,,290.00317,288.62643,290.47906,,290.5742,290.64413,289.37692,289.61972,138.47675,289.83588,129.06453,288.80563,,289.4696,,289.85666
1947,,290.74756,290.6298,290.77203,,290.5444,290.53043,,,290.55154,,,290.69952,,289.39197,290.88318,289.13852,289.45514,290.39877,290.8923,290.85995,289.4679,290.44684,290.36588,288.38608,289.80627,290.605,,289.87912,288.7773,290.51907,,290.82977,290.7154,289.45633,289.67215,138.53365,289.88486,129.03479,288.8123,,289.2316,,289.62952
1948,,291.0051,290.68033,290.83777,,290.41122,290.74478,,,290.62814,,,290.75754,,289.5923,290.81372,289.3495,289.53934,290.50558,290.97018,290.61755,289.30347,290.62198,290.2584,288.42825,289.8273,290.6752,,289.93295,289.08847,290.50323,,290.78983,290.80997,289.61148,290.12656,138.58113,289.82034,129.10234,288.80466,,289.28232,,289.82208
1949,,290.6998,290.81827,290.9994,,290.4924,290.79007,,,290.92905,,,290.80243,,289.5328,290.74707,289.2992,289.725,290.60672,290.82297,290.67416,289.5129,290.70953,290.21008,288.4583,289.85764,290.59967,,290.055,288.87033,290.83505,,290.6762,290.82782,289.43445,290.08066,138.57076,289.91562,129.13554,288.67896,,289.35803,,290.0668
1950,,290.89014,290.75754,291.0118,,290.59933,291.05844,,,290.87598,,,290.90372,,289.60406,290.71115,289.44553,289.63986,290.5278,290.8909,290.7787,289.53394,290.46075,290.45316,288.616,290.13766,290.84906,,289.99197,288.57568,290.82047,,290.70407,290.83505,289.60202,289.67807,138.57817,289.96533,129.04851,288.55557,,289.5784,,289.93613
1951,,291.00476,290.80124,291.23734,,290.61435,290.9747,,,290.92087,,,291.1252,,289.42612,290.8585,289.5648,289.71048,290.60074,290.98947,290.87735,289.4873,290.791,290.31802,288.5171,290.22208,290.80234,,290.01102,288.71848,290.8428,,290.85532,290.83224,289.64407,289.70685,138.70694,289.894,129.11932,288.65842,,289.5648,,290.00497
1952,,290.9805,291.11652,291.21524,,290.69067,291.0533,,,290.99374,,,291.25705,,289.63358,290.91623,289.67422,289.6532,290.87894,291.03152,290.94168,289.5712,291.15887,290.19644,288.55927,289.98676,290.69495,,289.99768,288.95407,290.86816,,290.8644,290.73618,289.75693,290.10184,138.66779,290.0643,129.17543,289.01523,,289.71146,,289.97635
1953,,291.01077,290.93454,291.18085,,290.63388,291.1755,,,291.04813,,,291.18008,,289.65027,291.01254,289.6313,289.45334,290.91766,291.1367,290.78995,289.73413,290.9034,290.3205,288.6911,290.11166,290.85645,,290.11716,289.049,290.9398,,291.1205,290.88077,289.70184,289.93515,138.72682,290.0953,129.20702,288.93094,,289.80246,,290.22525
1954,,290.9426,290.98026,291.3594,,290.6947,291.04385,,,291.0038,,,291.35324,,289.65823,290.8916,289.88748,289.73346,290.92664,291.1575,290.6401,289.76025,290.99985,290.5542,288.69275,290.18405,290.93863,,290.2513,288.7955,291.02618,,291.18588,290.97668,289.53018,289.82132,138.73804,290.19778,129.22127,288.78214,,289.70523,,290.24277
1955,,291.03317,291.01932,291.452,,290.86508,291.0769,,,291.1225,,,291.34506,,289.78073,290.97006,289.75452,289.81445,291.0083,291.30533,290.80142,289.58835,291.1318,290.36124,288.76974,290.21887,291.0745,,290.11697,288.74265,291.23526,,291.06842,290.99948,289.62344,290.04367,138.81963,290.42795,129.21104,288.81424,,289.80588,,290.27298
1956,,291.0974,291.02548,291.3241,,291.06778,291.27847,,,291.31995,,,291.25296,,289.80563,290.97952,289.85745,289.80286,290.95105,291.53275,291.04443,289.58603,290.9828,290.54697,288.71613,290.3429,291.0756,,290.1785,288.96536,291.19684,,291.1258,291.02673,289.80643,290.23917,138.82208,290.41586,129.28307,288.86673,,290.02933,,290.2919
1957,,291.47452,291.1011,291.57913,,290.82983,291.5392,,,291.26642,,,291.40976,,289.78513,291.14163,289.89963,289.75046,291.08517,291.6226,291.13162,289.71524,291.09756,290.6712,288.80746,290.38416,290.94885,,290.33295,288.9852,291.24973,,291.3141,291.06998,289.65353,290.04028,138.87154,290.22824,129.2388,288.548,,289.85306,,290.44223
1958,,291.33923,291.35287,291.50992,,290.7317,291.5062,,,291.28616,,,291.63754,,289.8575,291.25433,290.13327,289.86118,291.16635,291.69644,291.15424,289.68518,291.29742,290.5858,288.70258,290.45117,291.04803,,290.357,289.08224,291.33658,,291.26923,291.0706,289.5292,289.99423,138.83699,290.26553,129.22893,288.6815,,289.8323,,290.40335
1959,,291.32687,291.36136,291.4794,,290.8429,291.493,,,291.2592,,,291.63684,,289.9285,291.15356,290.1454,289.66394,291.27106,291.55615,291.14767,289.5466,291.26428,290.64694,288.7411,290.42212,291.16,,290.45273,288.9286,291.2107,,291.41705,291.07422,289.8215,290.09674,138.8621,290.50876,129.24498,289.0327,,289.9762,,290.48648
1960,,291.52524,291.34692,291.62927,,291.1367,291.7341,,,291.35263,,,291.62076,,289.79343,291.47626,290.2345,289.70862,291.1249,291.57944,291.2138,289.67413,291.2171,290.77707,288.8066,290.5189,291.32703,,290.57858,288.96368,291.23032,,291.66623,291.1243,289.87674,290.3304,138.8439,290.5366,129.26598,288.9559,,290.08676,,290.4773
1961,,291.6519,291.4747,291.67343,,291.0732,291.62112,,,291.393,,,291.68655,,290.0493,291.60025,290.2679,289.8801,291.1686,291.88605,291.3899,289.69473,291.3602,290.76312,288.82108,290.38705,291.14352,,290.648,288.75027,291.4409,,291.49875,291.14108,289.51608,290.13092,138.85255,290.4229,129.33298,289.01828,,290.04477,,290.71164
1962,,291.77982,291.4818,291.91788,,290.78372,291.47824,,,291.44897,,,291.59555,,290.12805,291.6274,290.32315,289.806,291.3702,291.76566,291.4662,289.79794,291.457,290.47543,288.7554,290.70163,291.4838,,290.68387,288.90604,291.60492,,291.42545,291.21365,289.75223,290.1735,138.90364,290.47903,129.3014,288.7742,,290.08185,,290.7673
1963,,291.74515,291.6717,291.90656,,290.83173,291.55624,,,291.19476,,,291.81662,,290.15747,291.64816,290.45505,289.7919,291.53345,291.75272,291.47006,289.70172,291.50073,290.65244,288.80777,290.65018,291.64584,,290.6821,289.0209,291.4528,,291.6404,291.20682,290.03424,290.36258,138.94333,290.62662,129.34254,288.65518,,290.0755,,290.65182
1964,,291.8599,291.53485,291.7932,,291.25208,291.7382,,,291.4227,,,291.9765,,290.15408,291.67206,290.3479,290.0895,291.52588,291.90756,291.4796,289.79086,291.478,290.83948,288.75052,290.68076,291.53928,,290.74197,289.0154,291.67886,,291.7319,291.17175,289.90823,290.35217,138.89137,290.84625,129.3203,288.72342,,289.95377,,290.72263
1965,,291.98187,291.58325,291.9818,,291.26547,291.84482,,,291.56027,,,292.11234,,290.42767,291.68784,290.44376,290.07358,291.44717,291.88834,291.60608,289.86752,291.40262,290.73508,288.89615,290.7544,291.60175,,290.7994,289.18143,291.7037,,291.85037,291.3296,289.5849,290.44696,139.00104,290.63345,129.3027,289.02737,,290.2289,,290.77063
1966,,292.01776,291.6283,292.0872,,290.9911,291.9082,,,291.72058,,,292.01993,,290.30594,291.88138,290.56818,289.96643,291.70465,291.92612,291.60214,289.9039,291.5035,290.82785,288.96985,290.95615,291.7098,,290.7867,289.0676,291.55634,,291.8575,291.35617,289.86615,290.27457,139.00752,290.73325,129.28067,288.83707,,290.14597,,290.86462
1967,,292.00897,291.6184,292.02225,,291.05252,291.92194,,,291.7929,,,292.13004,,290.31836,291.8819,290.4825,290.06717,291.90756,292.02707,291.6252,290.0143,291.84644,291.0408,288.90787,290.8915,291.73447,,290.62625,288.90198,291.77496,,291.84357,291.44485,290.23416,290.1326,138.9573,290.94916,129.32758,288.6653,,290.0168,,290.78043
1968,,292.0216,291.79205,292.00204,,291.25333,291.90717,,,291.7684,,,292.20563,,290.63864,291.83902,290.48227,290.11737,291.8556,292.152,291.7451,290.07083,291.9028,290.92014,288.94257,291.03262,291.7542,,290.8358,288.97586,291.84888,,291.90805,291.52106,290.29477,290.36664,138.92896,290.94452,129.46692,288.6534,,290.19086,,290.97003
1969,,292.10416,291.94995,292.27084,,291.42136,291.93494,,,291.84488,,,292.18304,,290.4313,291.8525,290.5256,290.07065,291.90088,292.26904,291.9481,290.0786,291.71237,290.86185,288.9468,290.98245,291.9943,,290.86203,289.14273,291.76343,,292.16537,291.57986,290.12073,290.60355,138.95784,290.8346,129.49883,288.91714,,290.47504,,291.0328
1970,,292.16623,291.98788,292.47604,,291.28616,291.92715,,,292.0076,,,292.27597,,290.37943,291.88397,290.5702,290.23874,291.95584,292.3093,291.91815,290.0106,291.94974,290.90656,289.05923,290.97986,291.8295,,290.9905,288.90857,291.89352,,292.1393,291.54004,289.9006,290.53064,139.00749,290.8982,129.4771,288.88547,,290.37747,,291.12045
1971,,292.25378,292.07883,292.43106,,291.06973,291.93146,,,292.17902,,,292.40198,,290.60703,292.0649,290.52957,290.21994,292.14203,292.39795,291.9746,289.98398,291.97934,291.10355,289.11703,291.1266,291.92386,,290.86496,288.82047,292.19107,,292.11203,291.61243,290.1638,290.68646,139.0603,291.0613,129.48538,288.9841,,290.44022,,291.18625
1972,,292.45557,292.04654,292.3997,,291.2745,292.09064,,,292.1904,,,292.42966,,290.68677,292.14804,290.7766,290.31226,292.05582,292.49023,292.13245,289.99127,292.15283,290.85223,289.25287,291.2698,292.03708,,291.1664,288.88535,292.20306,,292.27084,291.63828,290.31168,290.6047,139.08128,291.21536,129.49242,288.9429,,290.3398,,291.18558
1973,,292.28113,292.00693,292.3575,,291.56595,292.29446,,,291.9977,,,292.4987,,290.54507,292.10168,290.70935,290.15988,292.1636,292.48477,292.29617,290.06876,292.33228,290.92014,289.2097,291.20398,292.295,,291.18314,289.14133,292.02957,,292.29834,291.62656,290.15924,290.5596,139.09622,291.11594,129.50836,288.9288,,290.14798,,291.37198
1974,,292.41605,292.2385,292.41736,,291.32187,292.28162,,,292.0607,,,292.55576,,290.51022,292.17456,290.85684,290.2238,292.18027,292.41937,292.01846,290.26364,292.32523,291.08514,289.1939,291.28223,292.2015,,290.9772,288.99954,292.1059,,292.22604,291.77344,290.07367,290.57016,139.18245,291.1667,129.52618,288.8209,,290.41547,,291.3255
1975,,292.59525,292.27258,292.5601,,291.17484,292.2418,,,292.29596,,,292.81418,,290.7837,292.073,290.98145,290.30338,292.10773,292.78275,291.99387,290.08508,292.34924,291.1186,289.17722,291.24817,292.27405,,291.1875,288.9727,292.30026,,292.32114,291.8478,290.3517,290.4696,139.16573,291.10425,129.61642,288.74918,,290.5137,,291.42947
1976,,292.44177,292.4536,292.77283,,291.3058,292.2961,,,292.23587,,,292.69537,,291.11923,292.16092,290.7913,290.29514,292.26242,292.8634,292.21854,290.21927,292.35782,291.31174,289.20752,291.3795,292.21375,,291.22195,288.9182,292.4364,,292.60413,291.81888,290.2672,290.53394,139.21022,291.2915,129.62517,288.98203,,290.3167,,291.45688
1977,,292.46567,292.37332,292.7118,,291.6439,292.38412,,,292.23596,,,292.77747,,290.775,292.4097,291.04355,290.34286,292.17014,292.67224,292.4401,290.2342,292.54535,291.30325,289.2401,291.32425,292.2585,,291.09476,288.97812,292.40323,,292.63788,291.89798,290.05295,290.87296,139.21263,291.46887,129.65114,288.73203,,290.5318,,291.53015
1978,,292.64166,292.30417,292.5955,,291.46213,292.43387,,,292.4314,,,292.75473,,290.81552,292.40305,290.9658,290.49072,292.27545,292.73843,292.41367,290.19238,292.33957,291.13828,289.15964,291.41483,292.54742,,291.2761,289.11533,292.47586,,292.50546,291.9973,290.3859,290.8344,139.21216,291.51462,129.65627,288.85092,,290.71597,,291.41394
1979,,292.84662,292.48123,292.7883,,291.1779,292.7102,,,292.4694,,,292.89462,,291.14508,292.3021,290.99985,290.56277,292.48404,292.8154,292.4269,290.3628,292.46786,291.21628,289.23438,291.48672,292.46274,,291.5013,288.97452,292.455,,292.54837,292.04852,290.47388,290.69702,139.17123,291.30063,129.61111,288.8652,,290.72073,,291.65863
1980,,292.76758,292.6398,292.94885,,291.27713,292.77014,,,292.58545,,,292.99887,,291.23474,292.48587,291.3066,290.3551,292.49124,293.0118,292.57376,290.41745,292.59738,291.286,289.27518,291.50082,292.3212,,291.50494,288.9539,292.44586,,292.68088,292.103,290.51477,290.88107,139.2731,291.53873,129.65205,288.99698,,290.53223,,291.63113
1981,,292.65958,292.52847,292.89145,,291.64648,292.73044,,,292.479,,,293.07037,,291.15292,292.69406,291.3216,290.41556,292.47745,292.8467,292.6401,290.32272,292.5663,291.41644,289.31473,291.62094,292.40158,,291.36588,289.204,292.49448,,292.7413,292.06863,290.25308,290.79175,139.24062,291.58716,129.66875,288.8539,,290.5289,,291.40585
1982,,292.87988,292.4883,293.0592,,291.65057,292.56424,,,292.4097,,,293.03244,,291.18735,292.73764,291.45,290.57547,292.5112,292.79123,292.42795,290.26953,292.51257,291.37802,289.3688,291.5352,292.52725,,291.65176,288.85654,292.74326,,292.88016,292.14438,290.5037,290.5987,139.29424,291.67578,129.79448,288.84048,,290.75278,,291.68378
1983,,293.21548,292.60526,293.0613,,291.42523,292.5973,,,292.68454,,,292.97037,,291.23694,292.7811,291.5538,290.58084,292.6852,293.1816,292.65186,290.4562,292.6375,291.15506,289.41806,291.74283,292.597,,291.5505,288.8323,292.76025,,292.76978,292.07938,290.7011,290.84497,139.3308,291.62515,129.76193,288.95963,,290.7631,,291.8242
1984,,293.14517,292.80307,293.138,,291.62827,292.90787,,,292.80255,,,292.96426,,291.21045,292.7467,291.4577,290.52466,292.6481,293.13174,292.87454,290.58292,292.72806,291.309,289.42905,291.54446,292.77527,,291.8785,289.0358,292.5909,,292.95187,292.23218,290.52957,290.9446,139.28534,291.78445,129.80632,289.00308,,290.82108,,291.8058
1985,,293.2172,292.92438,293.1972,,292.02036,293.00482,,,292.5934,,,293.20206,,291.43387,292.7748,291.61444,290.529,292.84744,293.225,292.8276,290.66214,292.91968,291.5096,289.4441,291.66302,292.7867,,291.77316,289.14035,292.7239,,292.9047,292.22006,290.71286,290.57547,139.29742,291.71494,129.73708,288.81146,,290.7331,,291.8604
